,id,T,in,out,Room,Stay Time,Been Room5,Been Room6,Rooms Count,Been Room4
31,10090,167.0887573964497,32480,60718,room5,401,1,0,11,0
32,10091,151.25,49870,61970,other,104,0,0,9,0
33,10092,164.1315789473684,50600,63074,hallA,172,0,0,6,0
34,10094,95.78881987577641,29710,45132,mainHall,193,0,0,10,0
35,10097,43.07594936708861,35890,39293,other,30,0,0,6,0
36,10098,99.28776978417268,48970,62771,hallA,108,0,0,7,0
37,10101,65.29441624365482,31760,44623,mainHall,158,0,0,10,0
38,10107,96.71176470588236,29290,62172,mainHall,201,0,0,14,0
39,10111,98.66139240506331,30840,62017,mainHall,200,0,0,12,0
40,10115,136.64830508474577,30410,62659,mainHall,206,0,0,14,0
41,10117,124.38257575757576,30050,62887,other,227,0,0,14,0
42,10121,155.7483870967742,31090,55231,other,349,1,0,11,0
43,10123,93.6887417218543,30390,44537,mainHall,197,0,0,8,0
44,10126,31.51234567901234,52580,57685,exhibition,43,0,0,8,0
45,10127,96.51176470588236,30170,62984,mainHall,215,0,0,15,0
46,10134,80.60215053763442,29110,44102,mainHall,180,0,0,12,0
47,10135,79.58895705521472,50130,63103,hallA,158,0,0,10,0
48,10136,96.44314868804665,29320,62400,mainHall,208,0,0,13,0
49,10143,89.84117647058822,29370,44643,mainHall,194,0,0,10,0
50,10145,111.58585858585859,29900,63041,mainHall,205,0,0,15,0
51,10146,119.7910447761194,34790,42816,other,49,0,0,6,0
52,10148,31.768292682926827,52270,57480,other,51,0,0,7,0
53,10150,126.0597609561753,30580,62221,mainHall,198,0,0,13,0
54,10151,58.2,35380,44692,mainHall,116,0,0,8,0
55,10152,85.06622516556291,29900,42745,mainHall,97,0,0,9,0
56,10160,108.5068493150685,29350,45192,mainHall,194,0,0,9,0
57,10162,83.25436408977556,29710,63095,mainHall,210,0,0,13,0
58,10163,121.11068702290078,30440,62171,mainHall,203,0,0,15,0
59,10164,357.97115384615387,25860,63089,register,553,0,1,6,0
60,10167,123.73880597014929,28800,61962,mainHall,202,0,0,14,0
61,10170,73.48905109489051,34920,44988,mainHall,120,0,0,9,0
62,10172,88.8764705882353,29600,44709,mainHall,198,0,0,10,0
63,10178,91.0945945945946,29720,43202,mainHall,175,0,0,10,0
64,10181,101.34126984126983,31870,44639,mainHall,177,0,0,7,0
65,10182,129.50396825396822,30060,62695,mainHall,214,0,0,14,0
66,10185,75.31764705882352,38700,45102,mainHall,51,0,0,6,0
67,10192,92.26363636363637,32180,62627,mainHall,162,0,0,14,0
68,10194,75.5745856353591,31320,44999,mainHall,170,0,0,10,0
69,10196,232.6172839506173,25430,63114,register,546,0,1,7,0
70,10201,67.4186046511628,30650,45145,mainHall,112,0,0,11,0
71,10202,136.61458333333334,49710,62825,hallB,114,0,0,9,0
72,10204,97.45214521452145,32420,61948,mainHall,163,0,0,15,0
73,10205,88.14285714285714,31280,62130,mainHall,179,0,0,15,0
74,10206,100.74626865671642,29110,62860,mainHall,185,0,0,15,0
75,10214,101.3191489361702,29870,63204,mainHall,219,0,0,12,1
76,10216,128.90990990990989,30500,44809,mainHall,198,0,0,6,0
77,10221,83.34883720930233,37320,44488,mainHall,72,0,0,8,0
78,10225,77.35433070866142,35040,44864,mainHall,111,0,0,9,0
79,10231,103.29617834394905,29750,62185,mainHall,197,0,0,16,0
80,10232,163.47398843930637,31520,59801,room5,414,1,0,11,0
81,10233,111.6543624161074,29530,62803,mainHall,201,0,0,15,0
82,10235,105.46825396825396,49440,62729,hallD,163,0,0,9,0
83,10240,70.421875,31100,44621,mainHall,169,0,0,10,0
84,10243,138.23529411764707,30120,44220,mainHall,206,0,0,6,0
85,10245,95.4233128834356,30920,62028,other,176,0,0,11,0
86,10246,78.50505050505049,38550,61866,other,86,0,0,14,0
87,10248,45.28888888888889,30400,32438,mainHall,19,0,0,5,0
88,10249,76.84352078239608,30650,62079,exhibition,131,0,0,16,0
89,10252,107.63573883161513,30850,62172,mainHall,200,0,0,14,0
90,10255,31.19230769230769,52670,57536,other,48,0,0,8,0
91,10256,111.11965811965813,32060,45061,mainHall,175,0,0,8,0
92,10264,116.91851851851852,28990,44774,mainHall,203,0,0,8,0
93,10265,85.24137931034483,30010,62146,mainHall,202,0,0,15,0
94,10271,104.07570977917982,29750,62742,mainHall,203,0,0,15,0
95,10272,100.58176100628931,30530,62515,mainHall,190,0,0,15,0
96,10275,138.6060606060606,49440,63162,hallD,182,0,0,7,0
97,10280,113.52985074626864,32150,62576,mainHall,174,0,0,15,0
98,10281,117.54285714285713,49580,61922,hallD,94,0,0,11,0
99,10282,67.79620853080569,30080,44385,mainHall,172,0,0,10,0
100,10284,269.62264150943395,31390,59970,room5,417,1,0,11,0
101,10292,95.51875,29830,45113,mainHall,206,0,0,9,0
102,10293,60.47435897435897,30140,44291,mainHall,132,0,0,12,0
103,10295,108.27702702702706,28870,44895,mainHall,174,0,0,8,0
104,10297,40.42982456140351,53300,57909,exhibition,46,0,0,6,0
105,10298,76.72727272727273,32530,45190,mainHall,154,0,0,9,0
106,10300,144.5,49270,63142,hallD,196,0,0,9,0
107,10309,263.5487804878049,41610,63221,hallB,222,0,1,8,0
108,10310,87.51298701298703,49360,62837,other,87,0,0,11,0
109,10317,122.11610486891384,29520,62125,mainHall,213,0,0,15,0
110,10319,74.82045454545455,29800,62721,mainHall,196,0,0,15,0
111,10324,104.07443365695791,30650,62809,mainHall,190,0,0,13,0
112,10325,114.52727272727272,31640,44238,mainHall,166,0,0,7,0
113,10326,108.84033613445378,49950,62902,other,190,0,0,8,0
114,10329,93.8391812865497,30380,62473,mainHall,198,0,0,15,0
115,10331,46.04081632653061,30670,35182,other,42,0,0,6,0
116,10334,102.78571428571428,29600,62697,mainHall,207,0,0,14,0
117,10345,51.07692307692307,39970,43954,other,36,0,1,5,0
118,10349,68.84782608695652,29340,45175,mainHall,166,0,0,11,0
119,10362,116.38842975206612,30420,44503,mainHall,193,0,0,6,0
120,10367,64.52727272727273,30740,44936,mainHall,183,0,0,8,0
121,10373,70.95927601809954,29270,44952,mainHall,166,0,0,12,0
122,10374,98.105421686747,30430,63001,mainHall,208,0,0,15,0
123,10375,100.86624203821657,29060,44896,mainHall,171,0,0,9,0
124,10382,180.3768115942029,50110,62556,exhibition,133,0,0,9,0
125,10383,93.75694444444444,31250,44751,mainHall,159,0,0,7,0
126,10388,250.94382022471908,32550,54884,room5,330,1,0,9,0
127,10394,105.84868421052632,29070,45159,mainHall,203,0,0,8,0
128,10396,79.39306358381505,49320,63055,hallA,110,0,0,11,0
129,10401,116.22988505747124,32300,62636,mainHall,179,0,0,13,0
130,10402,64.89393939393939,29220,37786,mainHall,66,0,0,8,0
131,10403,164.24418604651163,30420,44545,mainHall,202,0,0,6,0
132,10404,94.23239436619718,31030,44411,mainHall,165,0,0,7,0
133,10406,110.69672131147541,49270,62775,hallB,124,0,0,8,0
134,10408,57.37096774193547,30770,44998,mainHall,162,0,0,11,0
135,10409,150.75,31180,55300,room5,316,1,0,11,0
136,10413,98.01333333333334,30480,45182,mainHall,166,0,0,9,0
137,10415,139.39583333333334,29640,63095,mainHall,210,0,0,13,0
138,10416,135.1290322580645,50360,62927,hallB,125,0,0,9,0
139,10418,161.91489361702128,32670,55500,room5,304,1,0,11,0
140,10419,121.76315789473685,30660,44541,mainHall,191,0,0,7,0
141,10420,107.35211267605636,29270,44514,mainHall,201,0,0,9,0
142,10425,97.21084337349396,30690,62964,mainHall,200,0,0,16,0
143,10426,59.54106280193236,32260,44585,mainHall,162,0,0,8,0
144,10427,134.284,29550,63121,mainHall,192,0,0,12,0
145,10430,66.15591397849461,30650,42955,recreationArea,74,0,0,11,0
146,10431,122.16964285714286,48910,62593,hallD,146,0,0,10,0
147,10435,42.71578947368421,30850,34908,exhibition,34,0,0,7,0
148,10437,116.96261682242992,50630,63145,other,138,0,0,9,0
149,10439,158.69021739130434,31330,60529,room5,225,1,0,11,0
150,10440,78.61764705882355,49540,62905,hallA,152,0,0,10,0
151,10449,87.63138686131387,38110,62121,recreationArea,140,0,0,13,0
152,10452,115.1161971830986,29380,62073,mainHall,201,0,0,14,0
153,10455,106.48360655737707,50090,63081,hallD,171,0,0,9,0
154,10460,115.2905982905983,48750,62239,hallC,108,0,0,12,0
155,10461,85.0521978021978,31830,62789,mainHall,136,0,0,15,0
156,10463,117.39583333333331,30640,58815,other,172,0,0,15,0
157,10465,42.03061224489796,35650,39769,other,47,0,0,7,0
158,10469,68.29333333333334,33920,44164,mainHall,107,0,0,11,0
159,10473,80.91071428571429,30650,44243,mainHall,177,0,0,9,0
160,10479,102.84262295081969,30610,61977,mainHall,169,0,0,14,0
161,10482,112.27868852459015,30850,44548,mainHall,195,0,0,9,0
162,10484,134.58510638297872,31690,44341,mainHall,173,0,0,7,0
163,10487,91.39473684210527,34720,45139,mainHall,115,0,0,7,0
164,10490,105.53225806451613,29950,62665,mainHall,201,0,0,14,0
165,10492,94.02247191011236,29270,62742,other,205,0,0,13,0
166,10495,101.87616099071207,29220,62126,mainHall,203,0,0,13,0
167,10500,115.43462897526501,29460,62128,mainHall,202,0,0,15,0
168,10502,138.4412955465587,28890,63085,other,223,0,0,13,0
169,10508,107.09119496855342,29080,63135,mainHall,195,0,0,15,0
170,10509,125.7837837837838,49030,62992,hallA,103,0,0,9,0
171,10511,62.056074766355145,37830,44470,mainHall,71,0,0,8,0
172,10512,139.56521739130434,30620,62720,mainHall,183,0,0,12,0
173,10516,123.2265625,29130,44903,mainHall,177,0,0,9,0
174,10517,122.21739130434784,29180,62912,mainHall,208,0,0,13,0
175,10518,116.14909090909092,30590,62531,mainHall,195,0,0,13,0
176,10522,93.80685358255451,31810,61922,mainHall,159,0,0,14,0
177,10526,93.16083916083916,31120,44442,mainHall,186,0,0,9,0
178,10528,104.41114982578395,32100,62066,mainHall,170,0,0,14,0
179,10529,76.86033519553072,30690,44448,mainHall,144,0,0,10,0
180,10532,92.73103448275862,31070,44516,mainHall,183,0,0,7,0
181,10537,91.7299270072993,50260,62827,hallA,97,0,0,10,0
182,10538,115.75,50110,62148,other,119,0,0,9,0
183,10539,113.25581395348836,30610,45220,mainHall,197,0,0,9,0
184,10540,97.18253968253971,30700,42945,mainHall,113,0,0,7,0
185,10545,135.11176470588236,31920,54889,room5,334,1,0,12,0
186,10546,104.02884615384615,29500,61957,mainHall,206,0,0,15,0
187,10548,134.57303370786516,50080,62057,other,125,0,0,9,0
188,10551,101.60330578512396,38360,62948,hallC,153,0,0,14,0
189,10561,47.41758241758242,31720,44665,mainHall,130,0,0,11,0
190,10564,108.09965635738831,30710,62167,mainHall,176,0,0,16,0
191,10565,106.05769230769228,30010,63100,mainHall,201,0,0,14,0
192,10567,50.23008849557522,38350,44026,mainHall,54,0,0,8,0
193,10571,217.377358490566,32100,55142,room5,344,1,0,10,0
194,10572,131.41960784313721,29380,62892,mainHall,205,0,0,13,0
195,10577,125.06130268199232,30270,62911,other,216,0,0,15,0
196,10578,164.60256410256412,49830,62669,hallD,172,0,0,9,0
197,10579,76.24309392265194,31340,45140,mainHall,163,0,0,11,0
198,10594,110.34539473684212,29120,62665,mainHall,184,0,0,11,0
199,10601,236.48076923076923,50420,62717,hallD,177,0,0,6,0
200,10603,97.92354740061162,30630,62651,mainHall,199,0,0,15,0
201,10606,102.03787878787878,49730,63199,hallD,171,0,0,11,0
202,10607,77.38461538461539,39190,43214,mainHall,52,0,0,6,0
203,10608,64.73755656108597,30750,45057,mainHall,163,0,0,9,0
204,10609,108.49837133550487,29200,62509,mainHall,210,0,0,15,0
205,10615,112.78571428571428,30520,62100,mainHall,201,0,0,15,0
206,10620,89.36440677966101,30690,62325,mainHall,185,0,0,14,0
207,10621,123.32209737827715,29730,62657,mainHall,202,0,0,14,0
208,10628,121.29885057471265,30690,62349,mainHall,199,0,0,16,0
209,10629,113.40647482014387,30580,62107,mainHall,200,0,0,14,0
210,10630,95.17592592592592,34970,45249,mainHall,115,0,0,8,0
211,10631,102.57777777777778,30260,62572,mainHall,174,0,0,14,0
212,10633,137.85654008438817,30490,63162,mainHall,202,0,0,12,0
213,10634,157.20855614973263,30890,60288,room5,406,1,0,10,0
214,10636,88.6115107913669,50530,62847,hallB,83,0,0,10,0
215,10638,340.07142857142856,26770,64858,service,583,0,1,7,0
216,10643,118.70072992700727,29650,62174,mainHall,206,0,0,14,0
217,10648,125.11111111111113,50300,62686,hallC,167,0,0,8,0
218,10649,86.76219512195122,29880,44109,mainHall,171,0,0,12,0
219,10652,73.61538461538461,38580,43365,mainHall,63,0,0,6,0
220,10656,92.47826086956522,30560,62465,mainHall,200,0,0,15,0
221,10657,110.27397260273972,30800,63000,mainHall,194,0,0,16,0
222,10659,116.92753623188406,30520,62792,mainHall,202,0,0,14,0
223,10660,90.1464968152866,30820,44973,mainHall,194,0,0,8,0
224,10661,59.27615062761506,30760,44927,mainHall,154,0,0,11,0
225,10662,69.35078534031413,49670,62916,other,88,0,0,12,0
226,10666,121.65934065934064,29870,63083,mainHall,206,0,0,15,0
227,10668,66.8445945945946,33500,43393,mainHall,107,0,0,6,0
228,10669,87.16172506738545,30390,62727,mainHall,202,0,0,16,0
229,10670,105.87394957983193,50200,62799,hallB,94,0,0,10,0
230,10672,97.51612903225808,49860,61952,hallA,106,0,0,10,0
231,10673,89.0909090909091,49200,62920,hallC,167,0,0,9,0
232,10680,89.9027027027027,29100,62364,mainHall,197,0,0,14,0
233,10683,81.41772151898734,32040,44904,mainHall,169,0,0,9,0
234,10685,118.109375,29500,44618,mainHall,206,0,0,8,0
235,10687,76.47798742138366,50640,62800,hallA,147,0,0,10,0
236,10690,101.82442748091604,49550,62889,hallD,98,0,0,10,0
237,10693,119.57407407407408,49980,62894,hallD,155,0,0,8,0
238,10695,31.14,35120,39791,other,54,0,0,7,0
239,10698,103.73758865248229,30560,45187,mainHall,196,0,0,9,0
240,10701,144.80530973451332,30470,63196,mainHall,193,0,0,16,0
241,10703,165.80952380952382,48960,62888,hallD,165,0,0,9,0
242,10704,70.2,30420,45162,mainHall,181,0,0,10,0
243,10705,232.70297029702968,39910,63413,hallD,224,0,1,9,0
244,10708,113.33928571428572,30770,62505,mainHall,194,0,0,16,0
245,10709,167.25333333333333,50330,62874,hallA,115,0,0,8,0
246,10711,77.25766871165644,32580,45173,mainHall,165,0,0,9,0
247,10712,87.53642384105959,49270,62488,other,98,0,0,11,0
248,10713,83.49358974358974,31820,44845,mainHall,170,0,0,9,0
249,10721,86.26684636118598,30220,62225,mainHall,185,0,0,15,0
250,10723,73.16091954022987,49250,61980,hallB,77,0,0,12,0
251,10725,82.23560209424083,28870,44577,mainHall,183,0,0,11,0
252,10727,119.42,50540,62482,hallC,129,0,0,9,0
253,10731,31.79310344827586,52740,57350,exhibition,27,0,0,8,0
254,10736,181.98701298701297,48780,62793,hallA,114,0,0,8,0
255,10737,89.54223433242504,29710,62572,mainHall,171,0,0,15,0
256,10740,85.98513011152416,39280,62410,hallD,125,0,0,12,0
257,10744,230.46341463414643,31550,59897,room5,242,1,0,12,0
258,10750,53.97348484848485,30910,45159,mainHall,72,0,0,13,0
259,10757,106.08469055374592,29410,61978,mainHall,206,0,0,13,0
260,10758,76.24879227053141,31090,62657,mainHall,177,0,0,15,0
261,10760,101.56390977443607,49680,63188,hallA,107,0,0,9,0
262,10761,130.5577689243028,29500,62270,mainHall,204,0,0,15,0
263,10762,221.32748538011697,26970,64817,service,569,0,1,7,0
264,10765,82.85632183908045,48750,63167,other,93,0,0,11,0
265,10766,79.905,30610,62572,mainHall,179,0,0,15,0
266,10772,97.60416666666669,30340,44395,mainHall,179,0,0,9,0
267,10774,110.91319444444444,30800,62743,mainHall,199,0,0,15,0
268,10775,156.6341463414634,49320,62164,hallB,86,0,0,10,0
269,10776,56.50746268656717,36110,39896,other,23,0,0,6,0
270,10777,147.7283950617284,32640,44606,mainHall,165,0,0,6,0
271,10780,105.69162995594714,31530,55522,room5,256,1,0,14,0
272,10781,119.14909090909092,29200,61966,mainHall,200,0,0,12,0
273,10785,71.89944134078213,30230,43100,mainHall,162,0,0,9,0
274,10790,107.62962962962965,50340,61964,other,140,0,0,9,0
275,10791,77.07476635514018,29730,62718,mainHall,198,0,0,16,0
276,10796,84.61538461538461,49990,63190,other,154,0,0,10,0
277,10803,122.87619047619049,50180,63082,hallB,100,0,0,10,0
278,10804,139.43362831858408,28960,44716,mainHall,206,0,0,6,0
279,10807,67.96116504854369,49210,63210,hallD,74,0,0,12,0
280,10812,60.9656652360515,30770,44975,mainHall,175,0,0,9,0
281,10817,78.8671875,35150,45245,mainHall,111,0,0,9,0
282,10818,102.1951219512195,29620,63140,other,202,0,0,16,0
283,10819,120.0096153846154,49460,61941,hallC,101,0,0,9,0
284,10821,79.75661375661377,29970,45044,mainHall,191,0,0,11,0
285,10826,106.83601286173634,28840,62066,mainHall,199,0,0,15,0
286,10829,29.0,53320,57728,exhibition,24,0,0,9,0
287,10830,88.54444444444445,29120,45058,mainHall,199,0,0,11,0
288,10832,151.95348837209303,49870,62938,hallC,173,0,0,8,0
289,10835,145.30803571428572,29410,61959,mainHall,199,0,0,13,0
290,10836,141.32173913043482,29670,62174,mainHall,204,0,0,16,0
291,10837,138.53191489361703,49940,62962,other,157,0,0,11,0
292,10854,106.890625,30750,44432,exhibition,139,0,0,10,0
293,10855,93.20289855072464,31480,44342,mainHall,164,0,0,8,0
294,10858,55.81981981981982,32390,44782,mainHall,148,0,0,12,0
295,10861,62.643564356435654,38610,44937,mainHall,72,0,0,7,0
296,10863,61.734375,32450,44303,mainHall,142,0,0,10,0
297,10865,108.21985815602837,29130,44389,mainHall,199,0,0,9,0
298,10870,95.81681681681678,30680,62587,mainHall,199,0,0,15,0
299,10873,85.24242424242425,49010,63075,hallC,115,0,0,13,0
300,10876,130.5511811023622,29640,62800,mainHall,204,0,0,14,0
301,10877,72.51176470588236,50650,62977,hallA,102,0,0,11,0
302,10879,95.87172011661808,29280,62164,mainHall,209,0,0,14,0
303,10880,140.76785714285714,29090,44856,mainHall,211,0,0,8,0
304,10882,99.09855072463768,28840,63029,mainHall,198,0,0,16,0
305,10883,42.43801652892562,34470,39605,exhibition,64,0,0,5,0
306,10884,120.9288256227758,28850,62831,mainHall,203,0,0,18,0
307,10887,117.69230769230772,29490,63150,mainHall,208,0,0,15,0
308,10891,75.17045454545455,29970,43200,mainHall,159,0,0,9,0
309,10894,140.3684210526316,29970,61974,mainHall,199,0,0,12,0
310,10896,195.2131147540984,50060,61968,hallB,94,0,0,8,0
311,10897,120.52777777777777,31660,62033,other,167,0,0,12,0
312,10898,92.83766233766234,48820,63117,hallA,110,0,0,10,0
313,10904,99.31578947368419,49050,62259,hallD,125,0,0,10,0
314,10915,293.6744186046512,49880,62508,exhibition,197,0,0,5,0
315,10918,80.48275862068967,31190,45194,mainHall,124,0,0,12,0
316,10921,54.95876288659794,38030,43361,mainHall,63,0,0,8,0
317,10925,78.2360248447205,49390,61986,hallC,63,0,0,11,0
318,10926,34.71028037383178,54180,57894,other,45,0,0,7,0
319,10927,58.413953488372094,31990,44549,mainHall,141,0,0,10,0
320,10930,127.09565217391304,29850,44466,mainHall,207,0,0,6,0
321,10931,115.89436619718307,29720,62634,mainHall,206,0,0,15,0
322,10932,96.71375464684013,33890,59906,room4,132,0,0,11,1
323,10933,143.79754601226998,31640,55079,room5,326,1,0,11,0
324,10935,167.95172413793102,30860,55213,room5,228,1,0,12,0
325,10936,58.195571955719565,28910,44681,mainHall,125,0,0,12,0
326,10937,63.43478260869565,37280,62083,other,216,0,0,14,0
327,10941,95.24025974025976,29790,44457,mainHall,202,0,0,10,0
328,10943,79.2830626450116,28930,63101,other,202,0,0,15,0
329,10949,92.45821325648414,30150,62233,mainHall,176,0,0,13,0
330,10955,103.4864864864865,29610,44926,mainHall,207,0,0,7,0
331,10957,153.17391304347825,30290,61997,mainHall,200,0,0,10,0
332,10959,84.36054421768708,50160,62561,other,79,0,0,11,0
333,10961,64.61061946902655,29500,44102,mainHall,164,0,0,10,0
334,10967,57.37837837837838,30470,34716,exhibition,26,0,0,6,0
335,10969,62.612440191387556,32090,45176,mainHall,158,0,0,9,0
336,10975,77.93853427895979,28940,61908,mainHall,126,0,0,14,0
337,10976,97.09638554216869,29830,62066,mainHall,198,0,0,15,0
338,10977,98.23853211009174,30010,62134,mainHall,199,0,0,13,0
339,10981,139.8932584269663,30580,55481,room5,306,1,0,13,0
340,10982,97.25072886297377,29400,62757,mainHall,202,0,0,13,0
341,10983,119.46691176470587,30200,62695,mainHall,198,0,0,16,0
342,10984,87.13888888888891,29370,45055,mainHall,201,0,0,11,0
343,10985,90.58181818181818,29790,44736,mainHall,206,0,0,9,0
344,10986,94.12256267409471,29370,63160,mainHall,199,0,0,16,0
345,10993,109.63822525597271,30690,62814,mainHall,195,0,0,15,0
346,10996,99.79933110367891,32090,61930,mainHall,172,0,0,12,0
347,10997,93.41761363636364,29860,62743,mainHall,195,0,0,15,0
348,11000,114.3170731707317,49020,63081,hallC,101,0,0,9,0
349,11001,104.69078947368419,29270,45183,mainHall,171,0,0,10,0
350,11002,153.7924528301887,29370,61974,mainHall,208,0,0,13,0
351,11009,109.58576051779936,29240,63102,mainHall,203,0,0,12,0
352,11018,65.8896551724138,35240,44794,mainHall,110,0,0,10,0
353,11021,100.94117647058823,31630,62518,room2,175,0,0,13,0
354,11023,68.74172185430463,33770,44150,mainHall,118,0,0,8,0
355,11025,77.49131513647644,30910,62139,mainHall,169,0,0,15,0
356,11026,233.1464968152866,27130,63734,exhibition,531,0,1,6,0
357,11028,202.07142857142856,31640,59930,room5,412,1,0,11,0
358,11029,114.10984848484848,32580,62705,mainHall,174,0,0,11,0
359,11032,117.86021505376344,29630,62513,mainHall,214,0,0,15,0
360,11033,71.9112426035503,32570,44723,mainHall,155,0,0,8,0
361,11035,78.02777777777777,30690,44735,mainHall,186,0,0,8,0
362,11038,106.69453376205787,29980,63162,mainHall,205,0,0,14,0
363,11040,92.8515625,50070,61955,hallA,102,0,0,10,0
364,11044,95.64505119453923,33950,61974,other,225,0,0,14,0
365,11046,101.04026845637584,29690,44745,mainHall,200,0,0,7,0
366,11050,114.88888888888887,49230,62672,hallD,87,0,0,11,0
367,11051,186.65714285714282,49850,62916,hallA,119,0,0,6,0
368,11056,87.11111111111109,30520,61880,mainHall,183,0,0,15,0
369,11057,31.96551724137931,53040,57675,other,55,0,0,8,0
370,11061,30.220238095238088,34930,40007,other,44,0,0,8,0
371,11065,103.696,50130,63092,other,154,0,0,10,0
372,11066,130.21052631578948,50220,62590,hallD,95,0,0,9,0
373,11067,115.19811320754715,50590,62801,hallC,150,0,0,8,0
374,11068,122.92727272727272,29200,63005,mainHall,202,0,0,16,0
375,11069,109.61565836298931,31910,62712,mainHall,167,0,0,15,0
376,11070,111.58620689655173,49910,62854,other,155,0,0,9,0
377,11074,41.79130434782609,35210,40016,other,44,0,0,9,0
378,11080,168.50617283950618,49000,62649,hallC,125,0,0,11,0
379,11081,68.6,49920,62954,hallB,92,0,0,9,0
380,11083,112.77333333333333,29320,63152,mainHall,205,0,0,14,0
381,11084,126.72834645669292,29810,61999,room2,214,0,0,13,0
382,11085,67.50746268656717,30970,44539,mainHall,167,0,0,10,0
383,11086,102.70992366412214,49230,62685,hallC,118,0,0,10,0
384,11089,119.77060931899643,29370,62786,mainHall,205,0,0,15,0
385,11091,70.18367346938776,31150,44906,mainHall,170,0,0,8,0
386,11096,122.42051282051285,31110,54982,room5,324,1,0,12,0
387,11097,80.39268292682927,29980,62941,mainHall,176,0,0,16,0
388,11098,75.4015748031496,35090,44666,mainHall,115,0,0,10,0
389,11100,102.61842105263158,29490,45088,mainHall,171,0,0,10,0
390,11107,91.50714285714285,32460,45271,mainHall,170,0,0,11,0
391,11111,107.6206896551724,50530,63014,hallA,93,0,0,9,0
392,11116,102.3927392739274,31590,62615,mainHall,176,0,0,11,0
393,11120,39.47244094488189,34450,39463,other,54,0,0,7,0
394,11123,97.3357664233577,29960,43295,mainHall,173,0,0,8,0
395,11129,92.27777777777777,29790,44739,mainHall,169,0,0,9,0
396,11130,98.31944444444444,48720,62878,hallC,108,0,0,10,0
397,11136,120.86153846153843,30640,62064,mainHall,208,0,0,15,0
398,11137,92.6887417218543,48610,62606,other,162,0,0,11,0
399,11138,100.99676375404528,30780,61988,mainHall,206,0,0,15,0
400,11143,438.1585365853659,27130,63059,other,567,0,1,5,0
401,11144,93.81428571428572,29410,62245,mainHall,171,0,0,14,0
402,11148,131.01904761904765,49410,63167,hallD,176,0,0,8,0
403,11149,112.07241379310345,29680,62181,mainHall,210,0,0,14,0
404,11150,145.14423076923075,32550,62740,mainHall,175,0,0,11,0
405,11153,87.73493975903614,30670,45234,mainHall,197,0,0,9,0
406,11154,94.25139664804468,28980,62722,other,250,0,0,17,0
407,11160,93.20886075949369,29510,44237,mainHall,198,0,0,8,0
408,11165,495.125,27210,62859,other,277,0,1,4,0
409,11166,125.67164179104479,29330,63010,mainHall,212,0,0,14,0
410,11169,89.0,31810,44893,mainHall,176,0,0,8,0
411,11170,81.14141414141416,28770,44836,mainHall,198,0,0,11,0
412,11171,64.4140127388535,34640,44753,mainHall,112,0,0,9,0
413,11172,109.0909090909091,30320,44720,mainHall,171,0,0,7,0
414,11175,78.7470588235294,49330,62717,hallA,157,0,0,11,0
415,11176,184.72,32590,60298,room5,389,1,0,12,0
416,11179,58.23936170212766,33660,44609,mainHall,96,0,0,11,0
417,11180,95.21333333333334,48620,62902,other,201,0,0,11,0
418,11181,123.10185185185185,49890,63185,hallD,157,0,0,9,0
419,11182,55.68774703557313,31120,45209,mainHall,160,0,0,9,0
