,id,T,in,out,Room,Stay Time,Been Room5,Been Room6,Rooms Count,Been Room4,No Register
80,10232,8.208982031305773e-06,0.7062475746992627,0.710322291279554,room5,1.656,1,0,0.4888888888888889,0,0
81,10233,1.2018832087214188e-05,0.76802483507955,0.7872621259691165,mainHall,0.804,0,0,0.6666666666666667,0,0
82,10235,1.2723781642275815e-05,0.14994179278230502,0.7853655411033511,hallD,0.652,0,0,0.4,0,0
83,10240,1.905594012775368e-05,0.7192859914629415,0.3212660985455245,mainHall,0.6759999999999999,0,0,0.4444444444444445,0,0
84,10243,9.707759818140684e-06,0.7497089639115251,0.31098865893509325,mainHall,0.8240000000000001,0,0,0.26666666666666666,0,1
85,10245,1.4063177992189593e-05,0.7248738843616609,0.7673992439290063,other,0.7040000000000001,0,0,0.4888888888888889,0,1
86,10246,1.709386880271889e-05,0.4880093131548313,0.7632472608444929,other,0.344,0,0,0.6222222222222222,0,0
87,10248,2.9630999271730574e-05,0.7410166860690727,0.00902159287499199,mainHall,0.07600000000000001,0,0,0.22222222222222224,0,0
88,10249,1.7463476686398513e-05,0.73325572370974,0.7687063497148716,exhibition,0.524,0,0,0.7111111111111111,0,0
89,10252,1.2467560015391376e-05,0.727046953822274,0.7710898955596848,mainHall,0.8,0,0,0.6222222222222222,0,0
90,10255,4.302198628333909e-05,0.04967015909972837,0.6522714166720062,other,0.19200000000000006,0,0,0.3555555555555556,0,0
91,10256,1.2076666328824393e-05,0.6894838960031044,0.3325430896392645,mainHall,0.7,0,0,0.3555555555555556,0,0
92,10264,1.1477694472083168e-05,0.7847885137757082,0.32518741590312045,mainHall,0.812,0,0,0.3555555555555556,0,0
93,10265,1.5742999990631248e-05,0.7531237873496314,0.7704235279041456,mainHall,0.8080000000000002,0,0,0.6666666666666667,0,0
94,10271,1.2894027208956007e-05,0.7611951882033372,0.7856987249311207,mainHall,0.812,0,0,0.6666666666666667,0,0
95,10272,1.3341932177944686e-05,0.7369809856422197,0.7798808227077594,mainHall,0.76,0,0,0.6666666666666667,0,0
96,10275,9.681791891468533e-06,0.14994179278230502,0.7964631255205998,hallD,0.728,0,0,0.3111111111111111,0,0
97,10280,1.1820283607025348e-05,0.6866899495537447,0.7814442237457552,mainHall,0.6960000000000001,0,0,0.6666666666666667,0,0
98,10281,1.1416729746948315e-05,0.14559565386107878,0.7646825142564234,hallD,0.376,0,0,0.4888888888888889,0,0
99,10282,1.9793954009601984e-05,0.7509507178890183,0.31521753059524577,mainHall,0.688,0,0,0.4444444444444445,0,1
100,10284,4.977160026960121e-06,0.7102832751261157,0.7146536810405588,room5,1.668,1,0,0.4888888888888889,0,0
101,10292,1.4049126833047473e-05,0.7587116802483509,0.33387582495034285,mainHall,0.8240000000000001,0,0,0.4,0,0
102,10293,2.2190479675082463e-05,0.7490880869227785,0.31280835522521944,mainHall,0.528,0,0,0.5333333333333333,0,0
103,10295,1.2393718875834922e-05,0.7885137757081879,0.3282885884538989,mainHall,0.6960000000000001,0,0,0.3555555555555556,0,0
104,10297,3.3192205215880554e-05,0.030112533954210326,0.6618312295764721,exhibition,0.184,0,0,0.26666666666666666,0,0
105,10298,1.7489935273134697e-05,0.6748932867675592,0.3358492983917473,mainHall,0.616,0,0,0.4,0,0
106,10300,9.286886046257117e-06,0.15521924718665114,0.7959505350163388,hallD,0.784,0,0,0.4,0,0
107,10309,5.091865844343184e-06,0.3930151338766008,0.7979752675081695,hallB,0.8880000000000001,0,1,0.3555555555555556,0,0
108,10310,1.5334352985631792e-05,0.15242530073729146,0.7881335298263601,other,0.34800000000000003,0,0,0.4888888888888889,0,0
109,10317,1.0989173255441467e-05,0.7683352735739232,0.7698853078746717,mainHall,0.852,0,0,0.6666666666666667,0,0
110,10319,1.7935670691079473e-05,0.7596429957314708,0.7851605049016467,mainHall,0.784,0,0,0.6666666666666667,0,0
111,10324,1.289418531074982e-05,0.73325572370974,0.7874159031203947,mainHall,0.76,0,0,0.5777777777777778,0,0
112,10325,1.1717340348091515e-05,0.7025223127667831,0.3114499903889281,mainHall,0.664,0,0,0.3111111111111111,0,0
113,10326,1.232957450651747e-05,0.1341094295692666,0.7897994489652079,other,0.76,0,0,0.3555555555555556,0,0
114,10329,1.4300583352132254e-05,0.7416375630578192,0.7788043826488115,mainHall,0.792,0,0,0.6666666666666667,0,0
115,10331,2.9147072983388085e-05,0.7326348467209934,0.07934901005958865,other,0.168,0,0,0.26666666666666666,0,0
116,10334,1.3055851613327412e-05,0.7658517656189368,0.7845453962965336,mainHall,0.8280000000000001,0,0,0.6222222222222222,0,0
117,10345,2.627321602092469e-05,0.4439270469538224,0.3041712052284232,other,0.14400000000000002,0,1,0.22222222222222224,0,0
118,10349,1.94916108460597e-05,0.7739231664726427,0.33546485551355165,mainHall,0.664,0,0,0.4888888888888889,0,0
119,10362,1.152996940110648e-05,0.740395809080326,0.31824181457038514,mainHall,0.772,0,0,0.26666666666666666,0,0
120,10367,2.0796710862955318e-05,0.7304617772603803,0.32933939898763376,mainHall,0.732,0,0,0.3555555555555556,0,0
121,10373,1.891162239792105e-05,0.7760962359332558,0.3297494713910425,mainHall,0.664,0,0,0.5333333333333333,0,0
122,10374,1.367870409822047e-05,0.7400853705859527,0.7923367719612995,mainHall,0.8320000000000001,0,0,0.6666666666666667,0,0
123,10375,1.3304302872468555e-05,0.7826154443150951,0.32831421797911203,mainHall,0.684,0,0,0.4,0,0
124,10382,7.439731425695531e-06,0.12914241365929374,0.7809316332414942,exhibition,0.532,0,0,0.4,0,0
125,10383,1.4313126794349905e-05,0.7146294140473419,0.3245979368232204,mainHall,0.636,0,0,0.3111111111111111,0,0
126,10388,5.347631324343587e-06,0.6742724097788126,0.5843019158070096,room5,1.32,1,0,0.4,0,0
127,10394,1.267805116041962e-05,0.7823050058207218,0.3350547831101429,mainHall,0.812,0,0,0.3555555555555556,0,0
128,10396,1.690267352219574e-05,0.15366705471478465,0.7937207663228039,hallA,0.44,0,0,0.4888888888888889,0,0
129,10401,1.154569698679998e-05,0.6820333721381452,0.7829819952585378,mainHall,0.7160000000000001,0,0,0.5777777777777778,0,1
130,10402,2.067920434815646e-05,0.7776484284051223,0.14608829371435894,mainHall,0.264,0,0,0.3555555555555556,0,0
131,10403,8.170487284731836e-06,0.740395809080326,0.319318254629333,mainHall,0.8080000000000002,0,0,0.26666666666666666,0,0
132,10404,1.4240909856001028e-05,0.7214590609235545,0.3158838982507849,mainHall,0.66,0,0,0.3111111111111111,0,0
133,10406,1.2122807412770586e-05,0.15521924718665114,0.7865444992631512,hallB,0.496,0,0,0.3555555555555556,0,0
134,10408,2.3390838371778892e-05,0.7295304617772604,0.33092842955084256,mainHall,0.648,0,0,0.4888888888888889,0,0
135,10409,8.901857603211631e-06,0.716802483507955,0.5949637982956366,room5,1.264,1,0,0.4888888888888889,0,0
136,10413,1.369155591433975e-05,0.7385331781140861,0.3356442621900429,mainHall,0.664,0,0,0.4,0,0
137,10415,9.626937919121111e-06,0.7646100116414436,0.7947459473313258,mainHall,0.84,0,0,0.5777777777777778,0,0
138,10416,9.93091574223174e-06,0.1213814512999612,0.7904401870955341,hallB,0.5,0,0,0.4,0,0
139,10418,8.288027146275324e-06,0.670547147846333,0.6000897033382457,room5,1.2160000000000002,1,0,0.4888888888888889,0,0
140,10419,1.102102685973586e-05,0.7329452852153668,0.31921573652848084,mainHall,0.764,0,0,0.3111111111111111,0,0
141,10420,1.2500499526577655e-05,0.7760962359332558,0.3185237393477286,mainHall,0.804,0,0,0.4,0,0
142,10425,1.380458174329612e-05,0.7320139697322469,0.7913884795284168,mainHall,0.8,0,0,0.7111111111111111,0,0
143,10426,2.253831172191641e-05,0.6832751261156385,0.32034343563785483,mainHall,0.648,0,0,0.3555555555555556,0,1
144,10427,9.99340974117656e-06,0.7674039580908033,0.7954123149868649,mainHall,0.7680000000000001,0,0,0.5333333333333333,0,1
145,10430,2.0284732731836866e-05,0.73325572370974,0.2785673095405908,recreationArea,0.29600000000000004,0,0,0.4888888888888889,0,0
146,10431,1.0984357507317489e-05,0.16639503298409006,0.7818799256743769,hallD,0.5840000000000001,0,0,0.4444444444444445,0,0
147,10435,3.141590147855953e-05,0.727046953822274,0.0723265201512142,exhibition,0.136,0,0,0.3111111111111111,0,0
148,10437,1.1473367047878895e-05,0.11299961195188205,0.796027423591978,other,0.552,0,0,0.4,0,0
149,10439,8.456444611044357e-06,0.7121459060923555,0.7289805856346512,room5,0.9,1,0,0.4888888888888889,0,0
150,10440,1.7069386885619602e-05,0.146837407838572,0.7898763375408471,hallA,0.6080000000000001,0,0,0.4444444444444445,0,0
151,10449,1.5313634552057723e-05,0.5016686069072566,0.7697827897738194,recreationArea,0.56,0,0,0.5777777777777778,0,0
152,10452,1.1657395453653673e-05,0.7726814124951494,0.7685525725635933,mainHall,0.804,0,0,0.6222222222222222,0,0
153,10455,1.2602456632242835e-05,0.12976329064804035,0.794387133978343,hallD,0.684,0,0,0.4,0,0
154,10460,1.1639761208469565e-05,0.17136204889406287,0.7728070737489589,hallC,0.4320000000000001,0,0,0.5333333333333333,0,0
155,10461,1.5778017127847538e-05,0.6966239813736904,0.7869033126161339,mainHall,0.544,0,0,0.6666666666666667,0,0
156,10463,1.1431027793582856e-05,0.7335661622041134,0.6850515794194912,other,0.688,0,0,0.6666666666666667,0,1
157,10465,3.192803916024448e-05,0.5780364765230889,0.19691164221182805,other,0.188,0,0,0.3111111111111111,0,0
158,10469,1.9649868708768356e-05,0.6317423360496702,0.3095534055231627,mainHall,0.4280000000000001,0,0,0.4888888888888889,0,0
159,10473,1.6585628313024186e-05,0.73325572370974,0.3115781380149933,mainHall,0.708,0,0,0.4,0,0
160,10479,1.3048627069010954e-05,0.7344974776872333,0.7660921381431409,mainHall,0.6759999999999999,0,0,0.6222222222222222,0,0
161,10482,1.1952001322051887e-05,0.727046953822274,0.3193951432049721,mainHall,0.78,0,0,0.4,0,0
162,10484,9.9710515505739e-06,0.7009701202949166,0.3140898314858718,mainHall,0.6920000000000001,0,0,0.3111111111111111,0,0
163,10487,1.468306688165788e-05,0.606907256499806,0.334542192605882,mainHall,0.46,0,0,0.3111111111111111,0,0
164,10490,1.2716064815591855e-05,0.7549864183158712,0.7837252514897162,mainHall,0.804,0,0,0.6222222222222222,0,0
165,10492,1.4272705305675153e-05,0.7760962359332558,0.7856987249311207,other,0.82,0,0,0.5777777777777778,0,0
166,10495,1.3172414631981449e-05,0.7776484284051223,0.7699109373998847,mainHall,0.812,0,0,0.5777777777777778,0,0
167,10500,1.1625237986182667e-05,0.770197904540163,0.7699621964503107,mainHall,0.8080000000000002,0,0,0.6666666666666667,0,0
168,10502,9.693314616756425e-06,0.7878928987194412,0.7944896520791953,other,0.892,0,0,0.5777777777777778,0,1
169,10508,1.2530955827677608e-05,0.7819945673263485,0.7957711283398475,mainHall,0.78,0,0,0.6666666666666667,0,0
170,10509,1.066874435889851e-05,0.1626697710516104,0.792106106234382,hallA,0.412,0,0,0.4,0,0
171,10511,2.162487780183801e-05,0.510360884749709,0.3173960402383546,mainHall,0.28400000000000003,0,0,0.3555555555555556,0,0
172,10512,9.61525413543163e-06,0.73418703919286,0.7851348753764338,mainHall,0.732,0,0,0.5333333333333333,0,1
173,10516,1.0890144190171285e-05,0.7804423748544821,0.3284936246556033,mainHall,0.708,0,0,0.4,0,0
174,10517,1.098006608848649e-05,0.7788901823826154,0.7900557442173385,mainHall,0.8320000000000001,0,0,0.5777777777777778,0,0
175,10518,1.15537282571974e-05,0.7351183546759799,0.7802908951111681,mainHall,0.78,0,0,0.5777777777777778,0,0
176,10522,1.430551161705012e-05,0.697244858362437,0.7646825142564234,mainHall,0.636,0,0,0.6222222222222222,0,0
177,10526,1.4404711741242606e-05,0.7186651144741948,0.3166784135323893,mainHall,0.7440000000000001,0,0,0.4,0,0
178,10528,1.2852602772053398e-05,0.6882421420256112,0.768373165887102,mainHall,0.68,0,0,0.6222222222222222,0,0
179,10529,1.745965627485561e-05,0.7320139697322469,0.3168321906836676,mainHall,0.5760000000000001,0,0,0.4444444444444445,0,0
180,10532,1.4471477010575805e-05,0.7202173069460613,0.31857499839815473,mainHall,0.732,0,0,0.3111111111111111,0,0
181,10537,1.4629413512749975e-05,0.12448583624369425,0.7878772345742295,hallA,0.3880000000000001,0,0,0.4444444444444445,0,0
182,10538,1.1593564005910616e-05,0.12914241365929374,0.7704747869545717,other,0.476,0,0,0.4,0,0
183,10539,1.1848884280989447e-05,0.7344974776872333,0.33661818414813865,mainHall,0.7880000000000001,0,0,0.4,0,0
184,10540,1.3808602224924728e-05,0.7317035312378736,0.27831101428846033,mainHall,0.452,0,0,0.3111111111111111,0,0
185,10545,9.932184933009974e-06,0.6938300349243307,0.5844300634330749,room5,1.336,1,0,0.5333333333333333,0,0
186,10546,1.2899835798424253e-05,0.7689561505626697,0.76557954763888,mainHall,0.8240000000000001,0,0,0.6666666666666667,0,0
187,10548,9.971946063111767e-06,0.13007372914241366,0.7681425001601846,other,0.5,0,0,0.4,0,0
188,10551,1.320778909027026e-05,0.493907644547924,0.790978407125008,hallC,0.612,0,0,0.6222222222222222,0,0
189,10561,2.8300789818136254e-05,0.7000388048117967,0.3223937976548985,mainHall,0.52,0,0,0.4888888888888889,0,0
190,10564,1.2414054576154394e-05,0.7313930927435002,0.7709617479336196,mainHall,0.7040000000000001,0,0,0.7111111111111111,0,0
191,10565,1.2653066500739074e-05,0.7531237873496314,0.7948740949573909,mainHall,0.804,0,0,0.6222222222222222,0,1
192,10567,2.671615905678459e-05,0.4942180830422973,0.3060165310437624,mainHall,0.21600000000000005,0,0,0.3555555555555556,0,0
193,10571,6.173389183687192e-06,0.6882421420256112,0.5909143333119754,room5,1.376,1,0,0.4444444444444445,0,0
194,10572,1.0211223847859253e-05,0.7726814124951494,0.7895431537130775,mainHall,0.82,0,0,0.5777777777777778,0,1
195,10577,1.0730377861939404e-05,0.7450523864959255,0.7900301146921254,other,0.8640000000000001,0,0,0.6666666666666667,0,0
196,10578,8.152698234080843e-06,0.1378346915017462,0.7838277695905683,hallD,0.688,0,0,0.4,0,0
197,10579,1.760100442730665e-05,0.7118354675979822,0.33456782213109504,mainHall,0.652,0,0,0.4888888888888889,0,0
198,10594,1.216140498554129e-05,0.7807528133488553,0.7837252514897162,mainHall,0.7360000000000001,0,0,0.4888888888888889,0,1
199,10601,5.674689904169795e-06,0.1195188203337214,0.7850579868007945,hallD,0.708,0,0,0.26666666666666666,0,0
200,10603,1.3704109678483438e-05,0.7338766006984866,0.7833664381367336,mainHall,0.7959999999999999,0,0,0.6666666666666667,0,0
201,10606,1.3151537934984653e-05,0.14093907644547926,0.7974114179534825,hallD,0.684,0,0,0.4888888888888889,0,0
202,10607,1.7341367234487074e-05,0.4681412495149399,0.2852053565707695,mainHall,0.208,0,0,0.26666666666666666,0,0
203,10608,2.072915792578444e-05,0.7301513387660071,0.3324405715384123,mainHall,0.652,0,0,0.4,0,0
204,10609,1.2368434817647936e-05,0.7782693053938688,0.7797270455564811,mainHall,0.84,0,0,0.6666666666666667,0,0
205,10615,1.1898271356287621e-05,0.7372914241365931,0.7692445697443455,mainHall,0.804,0,0,0.6666666666666667,0,0
206,10620,1.5016661353696549e-05,0.7320139697322469,0.7750112129172808,mainHall,0.74,0,0,0.6222222222222222,0,0
207,10621,1.0881707838359674e-05,0.7618160651920838,0.7835202152880119,mainHall,0.8080000000000002,0,0,0.6222222222222222,0,0
208,10628,1.1063213108170315e-05,0.7320139697322469,0.7756263215223939,mainHall,0.7959999999999999,0,0,0.7111111111111111,0,0
209,10629,1.1833143000101332e-05,0.7354287931703531,0.7694239764208368,mainHall,0.8,0,0,0.6222222222222222,0,0
210,10630,1.4099731845304852e-05,0.5991462941404734,0.33736144037931703,mainHall,0.46,0,0,0.3555555555555556,0,0
211,10631,1.3082317269451235e-05,0.7453628249902988,0.7813417056449029,mainHall,0.6960000000000001,0,0,0.6222222222222222,0,0
212,10633,9.734431408641783e-06,0.738222739619713,0.7964631255205998,mainHall,0.8080000000000002,0,0,0.5333333333333333,0,1
213,10634,8.536145020033223e-06,0.7258051998447808,0.7228038700583072,room5,1.624,1,0,0.4444444444444445,0,0
214,10636,1.5144251821230607e-05,0.11610399689561507,0.7883898250784904,hallB,0.332,0,0,0.4444444444444445,0,0
215,10638,3.946097557567348e-06,0.8537058595265814,0.8399308002819249,service,2.3320000000000003,0,1,0.3111111111111111,0,0
216,10643,1.1305364630102636e-05,0.7642995731470703,0.7711411546101109,mainHall,0.8240000000000001,0,0,0.6222222222222222,0,0
217,10648,1.0726105953070496e-05,0.123244082266201,0.7842634715191901,hallC,0.6679999999999999,0,0,0.3555555555555556,0,0
218,10649,1.5467047967123562e-05,0.7571594877764843,0.3081437816364452,mainHall,0.684,0,0,0.5333333333333333,0,0
219,10652,1.822927422977429e-05,0.4870779976717114,0.2890754148779394,mainHall,0.252,0,0,0.26666666666666666,0,0
220,10656,1.4511032334149286e-05,0.7360496701590997,0.7785993464471072,mainHall,0.8,0,0,0.6666666666666667,0,0
221,10657,1.2169281671918413e-05,0.7285991462941405,0.7923111424360864,mainHall,0.7760000000000001,0,0,0.7111111111111111,0,0
222,10659,1.1476809286589813e-05,0.7372914241365931,0.7869802011917729,mainHall,0.8080000000000002,0,0,0.6222222222222222,0,0
223,10660,1.4886380293111859e-05,0.7279782693053939,0.33028769142051645,mainHall,0.7760000000000001,0,0,0.3555555555555556,0,0
224,10661,2.2639038120315713e-05,0.7298409002716337,0.3291087332607163,mainHall,0.616,0,0,0.4888888888888889,0,0
225,10662,1.9350249994992707e-05,0.14280170741171905,0.7901582623181906,other,0.35200000000000004,0,0,0.5333333333333333,0,0
226,10666,1.1030431583891066e-05,0.7574699262708576,0.7944383930287692,mainHall,0.8240000000000001,0,0,0.6666666666666667,0,0
227,10668,2.007574496970127e-05,0.6447807528133489,0.2897930415839047,mainHall,0.4280000000000001,0,0,0.26666666666666666,0,1
