,id,T,in,out,Room,Stay Time,Been Room5,Been Room6,Rooms Count,Been Room4,No Register
103,10339,0.20965756939060615,0.6276923076923078,0.5971070395371263,hallC,0.4320000000000001,0,0,0.4923076923076923,0,0
104,10345,0.08648358002276002,1.00991452991453,0.8812600450016073,register,0.7120000000000001,0,1,0.3076923076923077,0,0
105,10349,0.151697878577033,0.6776068376068376,0.7301403621557914,mainHall,0.416,0,0,0.4923076923076923,0,0
106,10359,0.14236644413505395,0.5182905982905983,0.5580199292831888,hallC,0.3840000000000001,0,0,0.4307692307692308,0,0
107,10363,0.11127751173725864,0.6488888888888891,0.5984785170898961,hallB,0.4320000000000001,0,0,0.3692307692307693,0,0
108,10367,0.17031970847469802,0.6502564102564103,0.600707168113147,mainHall,0.332,0,0,0.4307692307692308,0,0
109,10373,0.21130907726931736,0.6919658119658121,0.7218257794921248,mainHall,0.44,0,0,0.4923076923076923,0,0
110,10374,0.27604768092198184,0.7158974358974359,0.7271402550091075,exhibition,0.18,0,0,0.8,0,0
111,10375,0.1998442626089843,0.6830769230769231,0.6558234222650811,mainHall,0.344,0,0,0.4307692307692308,0,0
112,10383,0.18339615347443708,0.6550427350427349,0.7114539804993036,mainHall,0.332,0,0,0.5538461538461539,0,0
113,10387,0.2060888563338122,0.707008547008547,0.6313939783563699,mainHall,0.344,0,0,0.5538461538461539,0,0
114,10391,0.09425279052125857,0.5422222222222223,0.5783349405335905,other,0.248,0,0,0.3076923076923077,0,0
115,10397,0.1833259018449008,0.7562393162393163,0.7208828886745956,mainHall,0.3880000000000001,0,0,0.5538461538461539,0,0
116,10399,0.2560939208223517,0.5859829059829059,0.5206471659702133,hallB,0.336,0,0,0.6153846153846154,0,0
117,10402,0.15166725278941146,0.7794871794871795,0.6199078538519234,mainHall,0.424,0,0,0.5538461538461539,0,0
118,10404,0.20759923607709949,0.7733333333333334,0.6303653701917926,mainHall,0.408,0,0,0.676923076923077,0,0
119,10409,0.1361752015373645,0.7466666666666667,0.6247937426336656,other,0.664,1,0,0.5538461538461539,0,0
120,10415,0.17228058533220822,0.7603418803418803,0.7508839601414337,other,0.412,0,0,0.5538461538461539,0,0
121,10418,0.2252036561826838,0.6885470085470087,0.39995714132647603,room5,0.336,1,0,0.6153846153846154,0,0
122,10419,0.1901616652151595,0.678974358974359,0.7533697632058288,mainHall,0.396,0,0,0.5538461538461539,0,0
123,10430,0.15704216977827204,0.6694017094017095,0.666880960034287,mainHall,0.34800000000000003,0,0,0.4307692307692308,0,0
124,10431,0.17202524994634766,0.6270085470085469,0.6069645344476589,hallB,0.42,0,0,0.5538461538461539,0,0
125,10435,0.15526869709608362,0.7692307692307693,0.6022500803600129,mainHall,0.364,0,0,0.4307692307692308,0,0
126,10439,0.06078911624399121,0.6632478632478633,0.5695060537876353,room5,0.544,1,0,0.3076923076923077,0,0
127,10440,0.08424145320704006,0.5948717948717949,0.5851066109503912,hallB,0.412,0,0,0.4307692307692308,0,0
128,10452,0.2775915538874353,0.7001709401709402,0.7603128683167256,mainHall,0.3720000000000001,0,0,0.6153846153846154,0,0
129,10457,0.08361276222620745,0.544957264957265,0.5900782170791814,hallB,0.4280000000000001,0,0,0.3692307692307693,0,0
130,10458,0.07084826762246119,0.5859829059829059,0.5961641487195971,hallA,0.4440000000000001,0,0,0.3076923076923077,0,0
131,10460,0.18370260623611026,0.6099145299145299,0.5380477874209794,hallB,0.344,0,0,0.5538461538461539,0,0
132,10462,0.1315032907502594,0.6023931623931624,0.5887924568734598,hallB,0.436,0,0,0.4307692307692308,0,0
133,10467,0.22337192840529885,0.6386324786324787,0.7201114325511626,mainHall,0.5,0,0,0.4923076923076923,1,0
134,10469,0.19417819167211925,0.7514529914529915,0.6291653273331191,mainHall,0.3280000000000001,0,0,0.6153846153846154,0,0
135,10473,0.2394151951388606,0.7712820512820513,0.7636558448516019,mainHall,0.4320000000000001,0,0,0.676923076923077,0,0
136,10474,0.16074507207316435,0.7145299145299147,0.6394514089788922,mainHall,0.344,0,0,0.4307692307692308,0,0
137,10481,0.1514848323576371,0.6461538461538462,0.6409943212257581,mainHall,0.316,0,0,0.4307692307692308,0,0
138,10483,0.10993449900245858,0.6331623931623932,0.6156219864995179,hallB,0.4,0,0,0.4923076923076923,0,0
139,10484,0.3407720510382455,0.4752136752136753,0.7159112825458053,mainHall,0.264,0,0,0.5538461538461539,0,0
140,10487,0.15008013238356474,0.6605128205128206,0.6130504660880747,mainHall,0.316,0,0,0.4307692307692308,0,0
141,10488,0.1858691393496148,0.6892307692307693,0.6073931211828995,mainHall,0.344,0,0,0.4923076923076923,0,0
142,10492,0.260044516793462,0.6413675213675214,0.3410693239044252,exhibition,0.184,0,0,0.3692307692307693,0,0
143,10494,0.2602229202876597,0.7186324786324787,0.6118504232294011,mainHall,0.35600000000000004,0,0,0.5538461538461539,0,0
144,10495,0.2157376413666625,0.7788034188034189,0.7820850744669453,exhibition,0.544,0,0,0.7384615384615385,0,0
145,10498,0.15905773948989818,0.6358974358974359,0.549533911925426,hallB,0.4040000000000001,0,0,0.4923076923076923,0,0
146,10500,0.2337072724169499,0.5155555555555557,0.7122254366227366,exhibition,0.3120000000000001,0,0,0.4307692307692308,0,0
147,10502,0.1655909370528834,0.6591452991452992,0.6194792671166828,mainHall,0.504,0,0,0.3692307692307693,0,1
148,10508,0.30476327965410466,0.1955555555555556,0.7836279867138112,exhibition,0.12,0,0,0.4923076923076923,0,0
149,10511,0.19921359037984354,0.7678632478632479,0.3349833922640095,hallB,0.15200000000000002,0,0,0.4307692307692308,0,0
150,10512,0.30175773900890523,0.6858119658119658,0.7118825672345441,mainHall,0.512,0,0,0.3692307692307693,0,1
151,10513,0.0991191917867707,0.5948717948717949,0.5749062466516661,hallB,0.3120000000000001,0,0,0.4307692307692308,0,0
152,10514,0.21242487012679712,0.6400000000000001,0.6029358191363978,mainHall,0.248,0,0,0.4923076923076923,0,0
153,10515,0.09985791717097303,0.5962393162393163,0.5813350476802743,other,0.32,0,0,0.3692307692307693,0,0
154,10516,0.23322947887173784,0.6858119658119658,0.7195971284688739,mainHall,0.452,0,0,0.6153846153846154,0,0
155,10517,0.21576074899054887,0.7063247863247863,0.7573127611700419,mainHall,0.408,0,0,0.676923076923077,0,0
156,10518,0.2045885803001553,0.7685470085470086,0.5798778527804564,exhibition,0.4440000000000001,0,0,0.5538461538461539,0,0
157,10522,0.20131956361473705,0.7008547008547009,0.6597664202292939,mainHall,0.408,0,0,0.5538461538461539,0,0
158,10526,0.1875572126745272,0.7391452991452993,0.6283081538626379,mainHall,0.396,0,0,0.4923076923076923,0,0
159,10528,0.19878230726742896,0.7200000000000001,0.6141647915996999,mainHall,0.392,0,0,0.4923076923076923,0,0
160,10530,0.08272890779404622,0.663931623931624,0.6220507875281259,room5,0.5840000000000001,1,0,0.3692307692307693,0,0
161,10532,0.26034533529647985,0.6591452991452992,0.6457087753134041,mainHall,0.364,0,0,0.5538461538461539,0,0
162,10537,0.097494953943264,0.6475213675213676,0.5874209793206899,hallC,0.416,0,0,0.3692307692307693,0,0
163,10538,0.0816607567046511,0.5702564102564103,0.5733633344048003,hallB,0.392,0,0,0.4307692307692308,0,0
164,10539,0.1531095861383234,0.7090598290598291,0.6049930354655524,mainHall,0.36,0,0,0.5538461538461539,0,0
165,10540,0.13007288192872493,0.7200000000000001,0.6103932283295832,mainHall,0.5,0,0,0.4307692307692308,0,0
166,10545,0.16997218230053582,0.7685470085470086,0.3690988963891568,room5,0.34800000000000003,1,0,0.5538461538461539,0,0
167,10546,0.1675813677162447,0.4690598290598291,0.7465123754419801,other,0.4040000000000001,0,0,0.3692307692307693,0,0
168,10561,0.16321368305509595,0.7275213675213675,0.5775634844101576,mainHall,0.32,0,0,0.4307692307692308,0,0
169,10566,0.15184873118907194,0.5654700854700855,0.5242472945462339,hallB,0.392,0,0,0.4307692307692308,0,0
170,10577,0.21913289376216408,0.7083760683760684,0.7393978356369871,mainHall,0.3840000000000001,0,0,0.5538461538461539,0,0
171,10603,0.335753717161435,0.6550427350427349,0.7426550948248152,mainHall,0.508,0,0,0.5538461538461539,0,0
172,10615,0.3901481744062391,0.2488888888888889,0.7237115611271832,mainHall,0.196,0,0,0.4307692307692308,0,0
173,10625,0.23385473651305114,0.7555555555555555,0.6184506589521055,mainHall,0.34,0,0,0.676923076923077,0,0
174,10630,0.2267995195028004,0.7241025641025641,0.6517947069538198,mainHall,0.48,0,0,0.4923076923076923,0,0
175,10631,0.18007869244975874,0.5470085470085471,0.7175399121397192,hallB,0.204,0,0,0.5538461538461539,0,0
176,10634,0.08374316409352969,0.6461538461538462,0.6188792456873461,room5,0.5680000000000001,1,0,0.3076923076923077,0,0
177,10638,0.1269411340632512,0.867008547008547,0.8091717561341478,service,0.708,0,1,0.3692307692307693,0,0
178,10643,0.20161831984733464,0.7186324786324787,0.7402550091074681,mainHall,0.5680000000000001,0,0,0.4307692307692308,0,0
179,10649,0.1644124596171465,0.6434188034188035,0.756627022393657,mainHall,0.416,0,0,0.5538461538461539,0,0
180,10654,0.13831420775240166,0.6495726495726496,0.5711346833815494,other,0.476,0,0,0.4307692307692308,0,0
181,10656,0.2583464138129865,0.5579487179487179,0.7231115396978464,mainHall,0.4280000000000001,0,0,0.5538461538461539,0,0
182,10657,0.2662766411027217,0.7343589743589743,0.7497696346298083,mainHall,0.536,0,0,0.7384615384615385,0,0
183,10659,0.21914219354838715,0.7712820512820513,0.7502839387120971,mainHall,0.5680000000000001,0,0,0.6153846153846154,0,0
184,10660,0.1783363623985461,0.6878632478632479,0.7175399121397192,other,0.4320000000000001,0,0,0.5538461538461539,0,0
185,10661,0.2745092751766835,0.6912820512820513,0.7634844101575057,mainHall,0.408,0,0,0.676923076923077,0,0
186,10662,0.14467562142405224,0.5846153846153846,0.5203042965820208,hallB,0.35600000000000004,0,0,0.4307692307692308,0,0
187,10663,0.1083627319103576,0.5394871794871795,0.514132647594557,hallB,0.30400000000000005,0,0,0.3692307692307693,0,0
188,10665,0.19209070049939267,0.6174358974358976,0.5477338476374157,hallC,0.392,0,0,0.5538461538461539,0,0
189,10668,0.14542229523613953,0.7411965811965813,0.645623057966356,mainHall,0.36,0,0,0.4307692307692308,0,1
190,10669,0.2803582389534901,0.6803418803418804,0.761341476481303,mainHall,0.416,0,0,0.6153846153846154,0,0
191,10670,0.0951538776827216,0.5312820512820513,0.6138219222115077,hallB,0.396,0,0,0.4307692307692308,0,0
192,10671,0.11811462272225078,0.5203418803418803,0.5264759455694846,hallB,0.316,0,0,0.3692307692307693,0,0
193,10672,0.1130659150492731,0.5367521367521367,0.5065038037072752,hallB,0.264,0,0,0.3692307692307693,0,0
194,10673,0.11293076488627295,0.5278632478632479,0.576363441551484,other,0.244,0,0,0.3692307692307693,0,0
195,10683,0.1934512137986084,0.7001709401709402,0.7240544305153755,exhibition,0.204,0,0,0.5538461538461539,0,0
196,10685,0.1805280721269247,0.7774358974358975,0.04894460516447016,exhibition,0.252,0,0,0.24615384615384614,0,0
197,10686,0.07700978147762746,0.5483760683760684,0.6225650916104146,hallA,0.424,0,0,0.3076923076923077,0,0
198,10688,0.1296249783247246,0.5483760683760684,0.4844744455159113,other,0.236,0,0,0.4923076923076923,0,0
199,10698,0.2981147884373691,0.6591452991452992,0.5982213650487518,mainHall,0.332,0,0,0.5538461538461539,0,0
200,10705,0.2021478744299078,0.3391452991452992,0.6358512804028715,room6,0.28,0,1,0.3692307692307693,0,0
201,10707,0.16232312090583711,0.6017094017094018,0.505560912889746,hallB,0.228,0,0,0.4307692307692308,0,0
202,10708,0.2573178118701749,0.7275213675213675,0.7379406407371693,other,0.22,0,0,0.6153846153846154,0,0
203,10711,0.19680797472930614,0.7562393162393163,0.6307939569270332,mainHall,0.38,0,0,0.4307692307692308,0,0
204,10713,0.17088867655543594,0.6605128205128206,0.7234544090860389,mainHall,0.344,0,0,0.5538461538461539,0,0
205,10719,0.16480805975334378,0.5196581196581197,0.4877317047037394,hallC,0.308,0,0,0.4307692307692308,0,0
206,10720,0.16923567362428854,0.6475213675213676,0.5625629486767385,hallC,0.32,0,0,0.5538461538461539,0,0
207,10722,0.16041460359741774,0.7008547008547009,0.568477445623058,hallB,0.28800000000000003,0,0,0.4923076923076923,0,0
208,10725,0.1937628168582637,0.6892307692307693,0.7565413050466088,mainHall,0.46,0,0,0.4923076923076923,0,0
209,10726,0.19199619092965128,0.7623931623931623,0.6191363977284903,mainHall,0.336,0,0,0.5538461538461539,0,0
210,10732,0.18133192971902656,0.7247863247863249,0.6196507018107789,mainHall,0.3720000000000001,0,0,0.4923076923076923,0,0
211,10737,0.29153553222784145,0.6782905982905983,0.6187935283402979,mainHall,0.212,0,0,0.6153846153846154,0,0
212,10740,0.16808335883271866,0.6550427350427349,0.3396121290046073,mainHall,0.3120000000000001,0,0,0.3692307692307693,0,0
213,10744,0.05534350061955917,0.7370940170940171,0.5986499517839924,other,0.672,1,0,0.3076923076923077,0,0
214,10748,0.14617449708428534,0.6837606837606838,0.6320797171327548,mainHall,0.34800000000000003,0,0,0.4923076923076923,0,0
215,10750,0.18385395333009852,0.6482051282051282,0.7106825243758705,mainHall,0.364,0,0,0.4307692307692308,0,0
216,10754,0.09807194147477494,0.5442735042735043,0.6187935283402979,hallC,0.3280000000000001,0,0,0.3692307692307693,0,0
217,10756,0.16945776997916315,0.7370940170940171,0.6041358619950713,mainHall,0.34800000000000003,0,0,0.4923076923076923,0,0
218,10757,0.2807277664466867,0.7124786324786325,0.6730526090217508,mainHall,0.3120000000000001,0,0,0.6153846153846154,0,0
219,10760,0.08053118376572042,0.534017094017094,0.5463623700846459,hallB,0.3680000000000001,0,0,0.3692307692307693,0,0
220,10761,0.3914778694673669,0.11692307692307695,0.7202828672452588,mainHall,0.124,0,0,0.3076923076923077,0,0
221,10762,0.13523094783978773,0.7678632478632479,0.7501125040180007,service,0.648,0,1,0.3692307692307693,0,0
222,10774,0.22852329687934406,0.7165811965811967,0.7519125683060109,mainHall,0.3880000000000001,0,0,0.676923076923077,0,0
223,10777,0.24005586007841895,0.7808547008547009,0.6449373191899711,mainHall,0.408,0,0,0.6153846153846154,0,0
224,10778,0.17164411635260035,0.7569230769230769,0.7208828886745956,mainHall,0.35600000000000004,0,0,0.676923076923077,0,0
225,10780,0.18405941691608474,0.6823931623931624,0.5884495874852673,other,0.4040000000000001,1,0,0.6153846153846154,0,0
226,10785,0.17434567950474775,0.6947008547008547,0.7453980499303547,mainHall,0.436,0,0,0.4923076923076923,0,0
227,10790,0.10995389340021693,0.5784615384615385,0.5886210221793635,other,0.424,0,0,0.4307692307692308,0,0
228,10794,0.15784557370719224,0.6536752136752138,0.4993892639022822,hallA,0.196,0,0,0.4307692307692308,0,0
229,10796,0.0965611994547933,0.6290598290598289,0.6178506375227687,other,0.528,0,0,0.4923076923076923,0,0
230,10797,0.05172921399363927,0.5258119658119659,0.5951355405550198,other,0.46799999999999997,0,0,0.3076923076923077,0,0
231,10801,0.1825243504849848,0.7459829059829061,0.39327118825672347,room5,0.34,1,0,0.4923076923076923,0,0
232,10804,0.22461186264308014,0.7617094017094017,0.7537126325940213,mainHall,0.4920000000000001,0,0,0.6153846153846154,0,0
233,10812,0.17803371713452887,0.676923076923077,0.6517947069538198,mainHall,0.4920000000000001,0,0,0.4923076923076923,0,0
234,10814,0.10337381694391226,0.5524786324786325,0.6256509161041466,other,0.496,0,0,0.3692307692307693,0,0
235,10818,0.3594324161842095,0.7138461538461539,0.08657452051858995,mainHall,0.136,0,0,0.5538461538461539,0,0
236,10824,0.15213611383235298,0.5641025641025642,0.5679631415407693,hallB,0.3720000000000001,0,0,0.4923076923076923,0,0
